batch,id,client,title,description,price
540145d6-c173-446d-b86b-c21d984e8bd3,46079e59-d1f7-43bf-a9d7-5008201488fe,Ericka,rFWzkDMVzIeHMFHHCI rVoCIbMciZAzHANImjCLZpZMlEoEYuh,PC1TcVGmz_Wee58RoJbAW_gwwrx9bIlaLnBNEoD4kMHqk_f1WD73AClEVPvt-fmrWBeGFhIcPclwZVxNwdaVoYkT TXw91nQQ8ncNMGWuNso1c9OjMIZ3HUrY-Xy8WMcUMgh,273.53
540145d6-c173-446d-b86b-c21d984e8bd3,eba8d172-0077-4c8c-a2b6-0d2d4ecd12f4,Cacilie,lurcvXr qrSrvnxVmFGisllppsvJTzDOSBP,E8lxxyA8mvmudaCcPntyXwE9bOuZsRPnX FMJVhuIchM2YVZM3n4cVrxvW9DeEr5iejX,902.29
540145d6-c173-446d-b86b-c21d984e8bd3,c3a9dae6-0193-42f4-83bd-64b5c943bb45,Charissa,XJOkgyivXkkCoLvSAxaviJCLcDxxGrdotiPq,3vvIjixjwrbDJcmN6iOMi7D2NQJkoRyiO _aN-LIxdKDP968LfHEk2dbRIjV8j8VKq4dQYKek2R7s5nN VguL2qCQsJQuwFHcpCqZPe5H8F1NcUS dIc21z3wAQLoRhEAqN,630.82
540145d6-c173-446d-b86b-c21d984e8bd3,01a9fdd6-6566-420b-90cb-c80f8e60ff4f,Collen,CfSE cibZoNwpqXzLknyuMvnHWioRDL HCkCC,A6Q6ayXrorG946TQ8E_h3RJUmzTnfM8 v7VM-L9j-DqYlyWrcAFjrJGGlYsWpobIuJZxllLQOfYB_LiHj-ghoBudHqtQyxW9cY7oZR8PIR4IzRZEcBhrZ xBswcQKTHN9TqZX5opGvcfBeORG8B3kWgW4cKE4PnFLCvxXUMc2l76,982.13
540145d6-c173-446d-b86b-c21d984e8bd3,773324c3-4817-4395-8b61-a5f25f4df32a,Dennie,yYOqeHuyVFgqVHnFBsaCHBrbKpcdJPFlAVtT UQcYKYOJcPWQw,f9z2ZZV9_7wbHCQraBHtvFA8xoz3LhQyN-y1Q1LZ9t2fbWen7ei2721EcdB1g8gRLwn A3S_z3zzWo3zcOXATksYfpZpdKUtTNN4iP9KCf2wrlgFxJiXEybZSKuc_1BGfCRQxv-MiMbfZRhfk2d,727.56
540145d6-c173-446d-b86b-c21d984e8bd3,6907e3d3-69c9-483a-b275-669158c8ebd2,Jaclyn,GtQzAJzzIhVOOVn wIMURlvYmIVMkDMwUvLblV,cw2_DXny4VVEweqOfOVmsJJj4uprluH8Emn9btkBJHQPld8H8WlrbRdn92,615.37
540145d6-c173-446d-b86b-c21d984e8bd3,fcb99b94-6ead-419d-a89d-0a156681dc4e,Annaliese,RIPRPmMeTMtIZMIFQTNioDoFAaSQO,vZ4x OX95SNo8BEl-ptwfFGuM3BN6jLewyvxSrcDNemH IJyEAhCYcGPR68fI2jaQNwfiRJ,568.48
540145d6-c173-446d-b86b-c21d984e8bd3,5348af6a-578c-4c46-b87f-a24f1a7e0937,Ada,lnspfCwDATBtKZWdTAJeEgUNGzwLW,8NZq3UaUAhFrBBnlXQ2QJ1T_i3JZA-Sxi-UH-egCsLHKSsWVuNqhto7NtgTNqmy3lVTadoqyYRTWvUy5nLGA- 6Z_ySwkRXw61OY57SUW_q_TcZSnEeXiFB9ndeaLdXwSAV_s1iMglgdcA2MbGtepLxMxMH_1qLFPYGRF4LGjl7FsG,167.49
540145d6-c173-446d-b86b-c21d984e8bd3,22c282ca-0a0c-405b-a5ce-dfc443095345,Antonietta,LRbOoysIcrsbIzlOyjCnnyMV goCz,jERcfUOnT2DSxbGekrfhVjt 7CbH6eW_MY2i_v1NwkpMQYuiPbYgwoYVqjRS5t8lbbnU49JuqZHD8U7nwZ-BPSE5ooq7BH-9HdveBNlCZeC6DihCfUPlY2U7whfMMLr2fdf3XIx7jjfWVzbZMjhOtK6VTpPXBJyQFAagcf5gEwCYSZuUr5,645.74
540145d6-c173-446d-b86b-c21d984e8bd3,7cdcb230-8e0d-4c7a-a345-d4c9766c7b8b,Nollie,yndQG VIJqzFRteGYKQGfsRMShvsgVcxZzWPEryutFawL,OzbW2UjGs9y4-94_Ra J5VJzUh3 61AxEQ PcP9JkAhWB8oEqYNPEmvnjDs,99.89
540145d6-c173-446d-b86b-c21d984e8bd3,2f001a7b-3550-41b3-b65d-fbd31272ee0a,Nerta,jxuKicOYEGrQGzYZAiJyXFsWVTPdxiDDxuuO,z4JCy7RkcfSTibrayyvbz45kkb4-FHqUxhk GKh3vixIkbhsW7OQ9bJCTKUSsOx_qWOszLLdpb5nLlos9tubBUu79u4acf RVldrHGKBEdMGc44K-QwOJHR6pFkZdliC5qvoaCUB9yrfPYO3iN8ou-X1fdHbcD5bF8MzSL4AgG6Fr37A58-dklJzYrALe4tMI1,414.11
540145d6-c173-446d-b86b-c21d984e8bd3,7430c34c-d8a3-4637-870e-4f29d741dc40,Kalina,bUEsBXoZGxAgMCBTWSHYsEJdAAuPqNk,3FUKiB1EUVSOqZVF_zHvA32T9MfR4IBdjXbdc8lE6b2hBUvvHKAUkAxqPB3MnALNxNwKDoowNIKpUZiQ5VJHbKoK58b-Iy_ElG9TDx8gFD7OqlHyhcjTlvXTJly8Lme,855.06
540145d6-c173-446d-b86b-c21d984e8bd3,6027559e-177f-4f9b-9a77-282231b211b1,Bertine,JmgcyXlqtYMcbEoleDtGwt,vXnydfxNIrqGs3OefDny-4yRMpMTnp4yorrU9_aL-AcPBL4s4_wHVrTFhsZRGhyW_WtND8L,763.5
540145d6-c173-446d-b86b-c21d984e8bd3,140331dd-9af8-47ca-816c-8eb72533ffe2,Drucie,WfBOxbwIqJInq bKsYjOODBhxQ tmNUNIyrv,IkP6M9GVk8eIcs8NCSH4I6s2NAa36bY2Gb4fE_QtI8gyQJaKZhcUhSER6DmC8gLQscSM1Euzphka4rPOCpogab1y,567.55
540145d6-c173-446d-b86b-c21d984e8bd3,91f9bf1b-f1fc-4d24-8260-3237713078f9,Odessa,zKUPppZoPhOXxvdZROLmmblHdkSUFaLvTYTaApnaCK,22KAKvh5_Ad-fydTNNiExpIqUV1yRJZuoSIxPOJFquVs2lO6SMIxP2eF_-Je3hjWtrS9bVv-onlTRFpya8dkQ6IUNH_6S pzccQbrNHC2WptJEr,121.83
540145d6-c173-446d-b86b-c21d984e8bd3,d5a455a3-004f-4d4b-bf30-9815b79d7cc4,Cyb,IHwtrjNERUSVSVwsHnNql,loGG9M8oKrmP1-ttTIho2mq8VkDkRxVtcZ7zRtdifbbyG-X3FHFTgRykUg,625.2
540145d6-c173-446d-b86b-c21d984e8bd3,d924ce58-cb24-4aca-a3af-a530654d374d,Agnese,IikDoKALDidiKpgMZnyLcOUgwwyezOHSFnZwmSdnbsMfHqGpkR,vpuaPlKZbh2-6jVezWILIglSXQB7fvVviuz3lnaDYxqOquEyQ1MzwkN sqRP_-hM4DIxIBqbcGSWEuIq UKYJxpXA1_ckvHV8sg-LaB KrBv7G7Q8XghoPb2XpcOE JT74ECsTtBinoMFdffmzVAduPuNVs tMkh5HxQBnL9T3lCUPGsyRSOGLw_J5bCvU3XOq,824.34
540145d6-c173-446d-b86b-c21d984e8bd3,8d9661be-c5be-4057-b646-5c0db62dc394,Maurene,dfhmXpmHEew lFpLOtgJVlEvpqOXI,d82NVywt MG48Cjs6IdmV3gN-cRkyq 1drTJH3iWArR_edyqGWRjZ-- wm47Ui9aqvXqstSCNUmoPbFrZXt37,543.59
540145d6-c173-446d-b86b-c21d984e8bd3,6f88089a-2b2f-4ea4-b89f-42ff8a1aee84,Nonnah,YGNPAfqZPxQqiuOPxpAxFpB emeYFlVqqEOgEQ CKdmshSpqPd,Kze83VVIbIRprjQdlrJJ-edrdQLmJdlfsG_q34aTC_jObXESVqy2z2_2_v23DsyQ LDASsS,978.94
540145d6-c173-446d-b86b-c21d984e8bd3,ed14dd76-2e6a-4e40-b632-91f09598e77e,Mariann,PRsvBFdCkNeJlcpZEXJleMfHFmQfouNgQpe,v1AV979PTS_M76 CKVGX5vv-egfcQJCOtFuUv9owlb4mnkflSUopl H 2nkgR345aN36cuQi-,507.22
540145d6-c173-446d-b86b-c21d984e8bd3,1fe20e42-a3e9-47f1-b6c7-eeceb2b764d0,Nerta,ijYbpSavxdUqfKZZjKAXgpcfevexXRRECF,O4Oiucix8TmXjIHvjYdlDmSJvEq3RmveopjqOnq3OKFqpo PYbkaMszUe98HCF8-lr7Zig_4Rd5qT9WYyt7wHhv4cDqvlaa6pZg5fV7PfE_Z-AA6p9h8 8sXfnK7yEO-xCqM92eIL6iubdH tVyaziotHlaE2yhTRNdqt gVJC_p91LE1zPtm2HvtIRABh_5ETpW6m,301.02
540145d6-c173-446d-b86b-c21d984e8bd3,238e858d-1526-4cf7-89dc-7173c5aa7b7e,Candi,UdhoMyZbLcpUvVyALaDzHDDFASHALLlhvSFW,kKcCgTr2Mfw7vTrnoye9_O5g_dDjYPzlQbtcnRy8nJxk7Oce3s9RGBJ653YGajIfOuyIAF7oHOMb6udmWPBb9UNq7orRWiDXZcC5UGmJLTWH_zwAQXjIrI-IxI,645.74
540145d6-c173-446d-b86b-c21d984e8bd3,5ee841b8-76ff-4e5a-9e92-584b7509ca0c,Abbie,vRbfURHwzDWwuhSlhmgQCydKUyUDqhAKfaaWWFfLJwjs,35Q2s3Uus9HwWMJIS7t7xSp3Ckm8rCUUic6k-IjRnREp3FcnafIVB,679.03
540145d6-c173-446d-b86b-c21d984e8bd3,47cc78d0-069c-4120-8225-ed3600687085,Gale,uGBKsdgiBYfOdNxyvA HtiFGfyVaFPDnINAHfQcZa OTVXcYn,Bbgv5XKBtmZ5jwPCj1xN3JE-1LUrVnF4ehoMDHTcP7HSvkZjxGDF uK6TvraeRn_Xq5b2skF2eG,109.29
540145d6-c173-446d-b86b-c21d984e8bd3,787d9e75-f967-4f5c-a7d8-aad4bce1180f,Kenna,XvFUsWtQHZOnidABnIETaEukkTkntPAfKwFPnmZDCOfE,jgCMJV4z8Q5Fwqx NtueA QU98yDiNN2Vimgun 9oRpFExclC8_FS8m5pQtfHrMtfiaHREqV3nsaZtg-JaPWOPNIlgxWH3umVaIFZJ77sv2ZR4XPde2h7bnfekKaizRsxYUaWtB8bi1TmAofejZ lvVzA7xb4vS7ISZKmpz-ha CuYl5zCHjPPOpyfaUxQf7lwg,828.84
540145d6-c173-446d-b86b-c21d984e8bd3,c302bd4e-e7ee-4f68-8cd1-441ca42b34b6,Cacilie,nsF cHOUtsiFNzRl owfsKIONxEHabsmCMeIdDxzuu QOEp,1hSfUm4sV5jAWa337XXG-3FlETVOTev92kpWGaTybteaoqw4GV7RCiuTNzn8gqWVdMWcuCuCt7QBJgDAceSAsBZ6izJhnd7MZoDuLY3-OgwLVFHRSsZdPu,51.97
540145d6-c173-446d-b86b-c21d984e8bd3,1176db78-bf9d-47a7-9f33-304bb9dc2875,Candy,mOiJRkbfifUyyopMZwNedbkhgXjWTN HDBtCXVWcrQUMgBVaxK,XmZDOzjFPxN25MRfqi_962P3mfpvH3BcZkMQAUP FFjuZFdKmeWmPdUkaCA63yLvvFI 3rG7kiZyXnkJYsYnZBj7yc6PpWbfthaYY zAgepYM6u-7uidDkMnI6br1sbqC9dl38F,388.69
540145d6-c173-446d-b86b-c21d984e8bd3,81ec9f7d-af3c-495b-b947-124597d78201,Alisha,SsvWQPNYpSIBNNySmotdwLeUMtg,7sVhi zsD1k9tkbn8yY-YfqjCnIG-IXEfnW4tqlP75Kp_dh U4TwLzX-d9nnI_4kDcPYssdx6vsPJSULPx4tSTRu8B22K_STGrEkt-J,783
540145d6-c173-446d-b86b-c21d984e8bd3,9a4764d7-f924-4fac-9bd4-587da5bc8bab,Pearline,QZJetPJRXmBzi GbiChkegpfHATjcxXV uVzehtSNFBgFwQrdG,96A_lcVLe1Y9luD_bAODfiNLD4W7gYFaiwHLDZeVHw4rFThUT8aiqxLSq_EQiIZ_65Hmv6poYuhSAGsFgocuzaqriojYO6yy9V1BWzzklC5rqHllVKylebFR58OP8pqKhIF aUZaTBt7iX6NlGaxWmNoE1OaXZiTzHfU_1dtHqZNM7UByE1Ag2uab w6K8nZ4wGHHGP,286.51
540145d6-c173-446d-b86b-c21d984e8bd3,46a191fa-4474-435f-9aff-44c990a25f20,Alia,AiJgnnF yAZIwMtfKXItcXpt,JdO49Q4cFpn-bWEph_Zks-P-4BOs3x WQqoU PYMrCnQN2gYTGn67iU8v9ZJmy54JcRK7Pze4mgw_mSYiSb2UfxUTi6dJ8shYWDH9bI8P_vWqeF3_rO1_tJHjWE_FuYkOpUdQFURUABym4INjHRug3gSTLm9Y7wRfjZDEKvb,121.8
540145d6-c173-446d-b86b-c21d984e8bd3,b677b93d-1b11-46ea-ab24-83b612aaa5ff,Brietta,WicgGAlwXuvnzOOgUKbqyfUnqdHcs,ouUY-NiPX4EtGCun943dhccAwOyxaUwrUUqnvvz5SQjwiuCk81e6ExPuAhLoEw9T-EMMtE7abh9dEvOz 4tx,18.8
540145d6-c173-446d-b86b-c21d984e8bd3,e4a15d65-7859-4c91-9619-eca50f4f6989,Millie,IkzNzCAoHGoIlaPGKBzqLhF,JtdJpmCbKcHmz7SCK-TEjTYAgC 1nFkFkxk3GDc2f6H3qx5Kc4CaPdR7XG2T_vDwWNH_a6yPh-_6aeOI4Agm3eBAvuonvt,279.13
540145d6-c173-446d-b86b-c21d984e8bd3,6edd966d-3b24-4f58-894c-0101e6767988,Kathy,bSQj nZDFbiqpjNsTylSjSwAirFiHBfDSMjsaxMIuIISQG,ygy8L FR85maULbxQQXhNgtT TKoZO4eHo9npNuk3bXEuD_AfvGFpcuQu,65.8
540145d6-c173-446d-b86b-c21d984e8bd3,4c26d0c0-627e-4787-a1a4-05436a81ed38,Shauna,HwvPSTuyI DpuQeUeXFS nDLNBNYzMEaeQ dUitqDreCcVgeD,H9c9cropEN9rzXraGoUhzSPLIGMs18JFzcxPFqiSEzeRfID7fn_KGAMipanvvedTJYAewXwHzVCzOTtilCxKMzqCvKGJISmwWlpE,988.02
540145d6-c173-446d-b86b-c21d984e8bd3,9a4881a3-9791-42db-8e53-ac55f2cedf83,Kristan,rjKPbGDyaqlPneGstIcsdtfntEg KhjrkelPZewbDAtwJUnH,2jxWnS3U7lmdx6r-adoQlqv1MsWeb4caDMe4uUGG 3oKSnNBGLwKIh2DBw_YaQsZL2Sqt5Jn3YnQpOaJdhzWUe3,919.94
540145d6-c173-446d-b86b-c21d984e8bd3,68487c4e-9609-4b26-a058-91e8f6bd70b0,Bettine,WhfJtvsSgfRLllgrOJEheszlSuAVYXxmNL,rE3KMhr-yrnE9pM4n ApuJfbfuSBAGe-EDoU2ZhyY1nE_fTu_q-h3cHJNG1jUt1u_lGybIHR_6UZUkSm fLALXvpVkAFZoL_Vrrk4wuAcHIrxKemmfymEF2TDjubQZ5OeTwHgxvA5kiO_js_uvzQ,45.9
540145d6-c173-446d-b86b-c21d984e8bd3,d2ffed58-47d4-40c2-987f-ecc0a201be37,Sophia,LaziYK VmKZNBybVzJEXjelVXZd,Nu4weqdOrHn8aoKFPCaMD22_xUQuSz x3aZUtnJDGpMHHero5sFbOeWpJ-Vsts_2jUxZfklXonTEYjUeLi3kkf7GdylnMbDOFl7tJUP2ffoDCtFVP6jnPVIc4gChqEpgSYaUdKAF8Db_XQyCJU8BC hMwxd-kEpNQVI4ovdpMb AVHIFgxCTHfwUe-VQnkj7TuWBkR,487.63
540145d6-c173-446d-b86b-c21d984e8bd3,c427a7ef-8708-4849-88e3-3e940ee5a351,Susan, ICLnQCmUPAonZBxAatpk,yi2U-FSP1iTsA9u-dPkAsocW8U5pOJJE8fuzTb4fHfvQftDtwBwrCryIZ22e7YHvxbYfqAr1r_Dxd-PK_pLObeqqEFMIgj5454ja,159.33
540145d6-c173-446d-b86b-c21d984e8bd3,eaf9710a-3e94-4b35-8505-5843876ae4fd,Sheelagh,cmtKxdCovHhwNFYGvqTrfNtGcedJIUlrzWrLtMCJgMKFG,CimGpd_P3_vMPzQ_UWRx5AlRT8o2AMYm- f7jRNjj dL55pnJZYYR4n5lqut3BfoQvmgKfz8X,423.9
540145d6-c173-446d-b86b-c21d984e8bd3,f1cfe908-b9ff-428f-a9e0-d60098e411e2,Pierette,oBRbdCGsXqbVktvEiHreQgiekEllWVsOqcpIIskRLtBuRlO,NkgQFeaMlA36POPr_p8kvcHqdjO3MQYL59-fF_yzl1pYfSUP9dVzetLikayqTqmBaFRdmb1K5puscbQi556CIARXaLMaGNjKQvWgT2PSJr8 bcksmHV7bIGKlBJ-FbXhAVVNgQxfW49ZMerbxK7F5iyqs3TZVHnsYyYeZnMtWIEdLpZZ2X91rULRrbzTCBL7hQO,920.52
540145d6-c173-446d-b86b-c21d984e8bd3,8a362635-c541-4ebc-9670-347233081f49,Petronia,AHNRhhePPEOkLrvHokrUGTnebab WIssz,2mbcfqcIaRh_amSnLRdcpxB9pX2wUcWLcz z8oJrDUMKcLF9bbiGKIzH6Qy-orwFCiiuzyxlPt9XDlPfOh-oCCZgVTWaRdGmASNO4-nohoIz9vPhM31gfPCFnQpRp1Vk2arIrSufCXTZSjxqIlOkmoFcsgkB,247.68
540145d6-c173-446d-b86b-c21d984e8bd3,e5954731-e0ac-493b-b76f-42d66a08c829,Danny,IGTbQwEOeAkksNSjxBGRSiYuVcHYMOD,6_9x1t3Dn8QOVhE9oPqsAGasvHJn3JRqbAOrfie4D_994kXgu_ n3xdn4Xft_q2wxRUqA3NMi-Yp-EipnpB9OPH89ZMQGIUfhopeRM m1 Pt1A1OJkAeMJ8q zn,237.18
540145d6-c173-446d-b86b-c21d984e8bd3,ef35546b-c1fa-46d4-9704-0c70da8de0f5,Wynne,fHOVsSgeDEHxniIPcZEDUhnTNb,vI9LtDsMlfQqB3GFKe9vcEqfsBsOZiY6TLfdVtWfVOXdbBmjIaC6AjnBlLR Ea3cpgifd,46.29
540145d6-c173-446d-b86b-c21d984e8bd3,5efdbc8e-724a-4b0e-ad3c-cfe8e9c25931,Tressa,MSY lNBojLVwiGlKDKjQNZvm,3bKzmtJbu-vFxpEv8BvrrkBbdG48Z9Da8tIpuYZem5yAXvQor XxnL AXEPkbI4yFWInIuL9LYcJ7ugc_k8-ZE4__TW39ci5U,770.27
540145d6-c173-446d-b86b-c21d984e8bd3,b99edb8f-be82-4639-a46e-cdc96cf62963,Meriel,trlKGrkyRlJVXnEdCWcucrobfKFv AlDRXn,2wt5S7t8gROQfvFzMCOA1-2eB3NDkmMTSaDr_TGDb71pFaPs6e,227.25
540145d6-c173-446d-b86b-c21d984e8bd3,424f8b01-7380-4a69-bab4-dfcc210707c7,Meriel,UwBiVavCTjfJmIuxKNhg RqPJvsxDOlGACvyNnUHR,7uijEY1ZRrkmNevybNEtaJgIsBiv6O4U RKVrsEpZU6BrLedKzsSa3oHOTY4gjrjKpAqP6BflHljWfLOeFDFizHeQtwnNMyIq Pezt7x,156.11
540145d6-c173-446d-b86b-c21d984e8bd3,75ec72eb-1aab-481e-85a1-2d1f9988a789,Steffane,allHEfFrxIKwBiUZPULriiJyqrsUWoIYFCa,POgfGkYFa38RWqEIvZS-3OZ9h11aZwjjKz ce51_CKjYKvoV8yu_h6J5QLua175hRMSw4qaTuGEUnDvN7BqicMlSZnufQVHT9xGfG2MLKSQbyHcTE8QxlNQg-8LnrmZIMc-L_9kaEa5MY6uqRXW81TB74yT7t1Vi,538.51
540145d6-c173-446d-b86b-c21d984e8bd3,534ac72b-64cf-4d9b-9daf-2fd0e8169904,Harrietta,rHGdYhaslkNYqHMVshCWbBgzEchNNqNXvVkGFbcOjBZGXcgUKy,okwYPpvKgE3ULIW9267ljLnh9nx86ta3gneJHoeo5ewYKV9ouR63jqsvgQREhYsLYQTRQFn-Him tBS1r_Cnfy6M7C,955.39
540145d6-c173-446d-b86b-c21d984e8bd3,473e801a-52dd-497b-a6a7-059b6d91aba8,Bernardine,ImmrHe oEZuXqkxCeBQTNVFOFUQmvZXqnGmYt,kOJ6oueeZc zxkeuKADz-mwj4pFr5GUZa3glclfaPnARVXwNW79R7AepXu-8BJDfWPUDMcV Ey-CV_-X4tjHeb-HxkS,288.97
540145d6-c173-446d-b86b-c21d984e8bd3,9add4370-bc36-49f0-9b78-cf77236bb516,Ardys,lFFYWFSVQEccFMGkFNFgbzlKivlPIvNAnxdgcfmhVpX UlNq,yirgwJCJPXBuI4t6ucNTbBL2s3qy3Smk-gKufTVNJUHAMZHguiN2eoV_ezTFJrZoWVDW5 N2wZrxCWdGkD 6m-odNA89tOhpXEMmC_vwXH8nFW9-iT-B2iTGF6jSmonOfA2SqOBBDh-SP7uKkslAq2wK,74.22
540145d6-c173-446d-b86b-c21d984e8bd3,c49af344-826e-433f-9974-fef2f0940fc4,Bibby,kWDdmadLApTuXQDNfZdjRDceCGApjcslBzThMQ,Y_eU3C-3XRBDFsxGLO2rjyI1bJPdnwiyse-6rixjp4Kh83uXIzLTzf82w5FRyuWW6-G9mmX9QTMa5vmqcndp,961.09
540145d6-c173-446d-b86b-c21d984e8bd3,ed3f034a-c9b4-4add-bbdc-2aef866195f3,Perry,ySYnEprhoOzyqvUqOdwIfpmMdrveU yByewHtYy,-vnzKhfzUnB8xstXcHDtzaNvkeyIgtnNx 4lOMo331PdTl-_GDXdWQGlwxvFpAke-dq3BOU91KtSMpjk863k1EwCbF6_1Cic2YtvP31sVRda9CIrKaCC5ZSVXO5dyEit67bhNWPh2NLGMW1qJttsvJ_-zC,800.46
540145d6-c173-446d-b86b-c21d984e8bd3,d3dcac2c-78f9-4a8a-a83f-8660bb9c8173,Ezmeralda,PdAfKamEBDEaLWGGPZCUPLqotARpua, H2pwH1GHlKPYhnr4vrvsw9fQbGcEJ8s5-sQTmoY4gkgKjDgDFSoLhKZVKUN-V386hZeGB P-NAtS VNqJiRTV-cBcJdlbBTSfGt7HlxCSjD4Onw92ESWB_sEXCE fo_7X-BjYUbVBpjwiL9PSEDBxLrNxEauMs25u,563.28
540145d6-c173-446d-b86b-c21d984e8bd3,3a1ae4fc-8fde-4b74-851e-ab9fc3c985f7,Riannon,FdCFcINsqeEWfptljTeccGwLOyPpPCPnYhwsfNxy,UYD8dJQoopBJYtCmPUzlsTKcNUAvwdFYOQdQ_- hNJVOLLARo3MxU4AEICor7VT3b9sOWcyrndqvXTjIdFIbQmeJRQy9N5hVAekjnsAp3cBmVsXfkOHKf,672.49
540145d6-c173-446d-b86b-c21d984e8bd3,7d391858-9aeb-4e5f-83d7-7086fc7d2a5a,Dagmar,t ynUscpLyheZZZgAhNUtGdBOEbmeru,lsMGpfboYGqHaUe2d3knotFfMo1bS1tiFsxspiVChrj8Orue8pkJcR3pzxICpJW6LHjHq 9waoEgZ6SV4 bxN6w-S6Kptq7wwpAu12vK SeSBv3O6rPDI OcGbK1jkvLcnC9uN1QuF1 T N1BhYcy,1.02
540145d6-c173-446d-b86b-c21d984e8bd3,4a112aea-62b9-402f-8683-a75bba0ab034,Deedee,VXKShPOEFQrjVLdpEneVxTjhh,5Gu28R1bwcy9XuGSveGgxDFUZDS2awpn4Eq NeO7ULFcKJ1dWUIk32 MdPP4VnV9DMg5ed2cDtiyEhucve44IBBZbSkzPzERgT _IrArunXSPyczRmTb6P8L8wfHPXwVRCYHiHhrf5 D_-vZDQr2voC5thvkO8euBhUkQBGt6Rubf35,599.42
540145d6-c173-446d-b86b-c21d984e8bd3,d356085e-9602-41bc-9b0b-ce46e0dc89dc,Roxane,GQmriPXSFovtzXwDctivNSvwYCKwNUleq PTNry lxBoQ,Qgl3yga87AEhnjkWBwmf4RE4HtJc6n2_YNHa_6hmHekZW7Nab1zfKenrKjMOkMveQiR9Exk7NgAUIeAq6MPvY u8dOANZhOxY11wQbZGsCxkczEW9bhWgF2mgbop21THXaI-AYCwR-29RB,610.44
540145d6-c173-446d-b86b-c21d984e8bd3,76e88903-9a3f-4dfe-8579-572a852486e3,Ermengarde,rjpdolvnSyQylNtozUyduYJRkyX HAVDpWenPT qvLCnxQK,TZFwiTqY7mI9AaMfQLt vCflhSzid26 C5GylcbOn3_7saClioNMOZl6tWepipRpL LVA-UbTJ2-GrkRNREXyCr Qpa3tIIpAPP 9S3R-e wFwEyM4V_SXGanTCWSt175aWpLcYYnPZwuR3uVQPy2oylqAMqzsqTHDKXcK7glMqp5X9PAkCva7Fut l6uvilTI78,165.67
540145d6-c173-446d-b86b-c21d984e8bd3,2a8aad64-fc27-439a-bfb2-1775824da3e1,Jasmina,RsyNuO xSCjfastkgTXMlGt,kYyR7G5GVt74tXLflOeLFMrTcnJ1p_YPWfVW2oBk71fYEaLLEZKrL24cshjFqHjkI7EmAgU_R_iV1RsYwH7clyCXuMXbLUVTh5YInhMiNQlimDrSaexlyL 6t8Wp53muX74SW9SzFmxvmvsh3VwVv2dnPQ,349.12
540145d6-c173-446d-b86b-c21d984e8bd3,962791bb-7e8a-434d-8c6c-132eb4ccf3a1,Karly,FVmBZyLGWIjEnJzaXPRpgmZoQNqhYfU,BJrNNBoAcm6d9lDGCHPvRxEawTT5SDzsqKmc9Qj-scsLq7mBq7Vbc9KPI4mJ3mVFpVAMCeMdzRVhZ77myPuvqIErtUxtxrsq41UIeUCqcqGySLPnssR4n8KWuMVA,672
540145d6-c173-446d-b86b-c21d984e8bd3,659fe014-24f6-44fe-990e-c1116efaade5,Ingrid,OkyefOrlsVjDyHDuhCkhgMNNBOXOVRgowoRQzXzG,CoVNftB7M19uf8UFZ-ijmTMBmAnghY2YqH8cH_dJB QvEnuyOuCcxYvDq2MmX1SFB2m_9dqRi9ZREkQAS6ZHgj2AtqZ6m5b7qQYUfbxSn6LtgBeT6w2a_mpb1NCOYPDgBntKOZphDsRZxRdd_KCRBrceTpbDAnzlzBIPtp6XIqrV33pFahrADXeaHtlLWjgzE,583.71
540145d6-c173-446d-b86b-c21d984e8bd3,5d8ca792-a8d3-4af7-97e0-55ce84814f63,Laurene,R FawFoxomt uKqmycigpwOE,PbPlb TP-FbnTu6LUhWyHM5h1rdf1dxDRVfY6_9wGjd2IEdNwEIVo_Slk8vE2QePO9Emd9woi1darNuw77xp3oe8wILLzL2RPcqya8ZZMBxrRtWuWxof-ESmVdgiMZ3I7zHy,761.14
540145d6-c173-446d-b86b-c21d984e8bd3,6fcc967d-7561-4506-95fe-768163aed0c3,Raquela,WZOukvEXpWnvbguohszsLNaSXuucqcOdGDsRNswNnNiQjbWu,YtNa 8Wf94fzvosuIxaCg2UeKrsDhSjdCyA6737DMsD-pRYnbwZ58C6V7sy6SKkzQfsdv8pwVIVyX,327.27
540145d6-c173-446d-b86b-c21d984e8bd3,cc40d4cf-777b-4350-8389-6224ff223423,Lexine,JcIGbtYNf KCFFfwklCOxLstj  lFEQzoCfBXDmfp,Wf9rF1cHurkgA-sYnLe331rtG2wsV7FdRyxOUbw1dIITDYMqLHC9mp4X_g8v4j-hCtLtYR M_MtPnAS819LXT 5rw5in 8DxDwVCsGZLoEx9HKfcOdUgEteu37iHEqqY6URVM xtWxrppWFlUYDXi66e-HCMuOh5FwOExD8WraPUfmfp7_qAS7WbbyZj3,698.28
540145d6-c173-446d-b86b-c21d984e8bd3,f1de6fbf-1752-457a-9ac5-c2a84fcf01dc,Micheline,XUrSWgWAKqcmVlaXmMBiYFXKdPdwPZHoe OVIKUbUWpyjE,Zlj8KcY5cKyHYeEx4kGdNopYTJrODwg9YEA_8e_nQuVNlCjLWTheB46l4qQXcVwlU68TqvuZKLWLIjSjOe6ewsO7myKo6N,961.79
